0,coeff1,coeff2,coeff3,coeff4,coeff5,coeff6,coeff7,coeff8,coeff9,coeff10
3439500.0,0.12917,0.34223,0.058421,0.17615,-0.028837,0.001153,-7.0827e-05,8.3956e-08,0.0,0.0
3440000.0,0.13441,0.29818,0.072611,0.13582,-0.029069,0.0014953,-9.482e-05,9.3528e-08,0.0,0.0
3440500.0,0.15964,0.29164,0.098512,0.14196,-0.027682,0.0017445,-0.00011248,9.0268e-08,0.0,0.0
3441000.0,0.21233,0.29021,0.14322,0.16417,-0.023967,0.0018199,-0.00011804,7.9775e-08,0.0,0.0
3441500.0,0.3278,0.28696,0.20741,0.17347,-0.0084281,0.0010837,-6.7669e-05,6.3909e-08,0.0,0.0
3441600.0,0.35627,0.28552,0.21756,0.16791,-0.0032611,0.00076944,-4.6078e-05,6.1586e-08,0.0,0.0
3441700.0,0.38323,0.28379,0.22447,0.1588,0.0022721,0.00041143,-2.1463e-05,6.0182e-08,0.0,0.0
3441800.0,0.40658,0.28187,0.22733,0.1464,0.0078165,3.1538e-05,4.6714e-06,5.9905e-08,0.0,0.0
3441900.0,0.42459,0.27986,0.22581,0.13147,0.012983,-0.00034332,3.0475e-05,6.0816e-08,0.0,0.0
3442000.0,0.43627,0.27789,0.22023,0.11513,0.017437,-0.00068719,5.4157e-05,6.2807e-08,0.0,0.0
3442500.0,0.41808,0.27136,0.16364,0.045658,0.026181,-0.0015712,0.00011515,7.975e-08,0.0,0.0
3443000.0,0.36316,0.26972,0.1172,0.016558,0.022694,-0.0015215,0.00011183,9.2883e-08,0.0,0.0
3443500.0,0.32233,0.26971,0.091838,0.0081346,0.017887,-0.0012762,9.4997e-05,9.9952e-08,0.0,0.0
3444000.0,0.29576,0.26999,0.078081,0.0066158,0.014078,-0.0010499,7.9443e-05,1.0379e-07,0.0,0.0
3444500.0,0.2782,0.27026,0.070112,0.0072642,0.011264,-0.00087033,6.7098e-05,1.0605e-07,0.0,0.0
3445000.0,0.26611,0.27044,0.065173,0.0085366,0.0091717,-0.00073063,5.7493e-05,1.0748e-07,0.0,0.0
3450000.0,0.23099,0.26987,0.053632,0.017848,0.0017716,-0.00018949,2.0392e-05,1.1158e-07,0.0,0.0
3455000.0,0.22636,0.26804,0.052159,0.021414,-6.1705e-05,-4.127e-05,1.0392e-05,1.1288e-07,0.0,0.0
3460000.0,0.2264,0.26597,0.051676,0.023319,-0.00091741,2.9588e-05,5.7365e-06,1.1389e-07,0.0,0.0
3465000.0,0.22797,0.26385,0.051486,0.024571,-0.0014389,7.2592e-05,3.0053e-06,1.1479e-07,0.0,0.0
3470000.0,0.23023,0.26172,0.051451,0.025494,-0.0018082,0.00010247,1.1805e-06,1.1565e-07,0.0,0.0
3475000.0,0.23287,0.25962,0.05153,0.026224,-0.0020959,0.00012513,-1.4652e-07,1.1647e-07,0.0,0.0
3480000.0,0.23572,0.25754,0.051707,0.026827,-0.0023353,0.00014341,-1.1711e-06,1.1726e-07,0.0,0.0
3490000.0,0.2418,0.25352,0.052334,0.027784,-0.0027316,0.00017231,-2.691e-06,1.1876e-07,0.0,0.0
3500000.0,0.24814,0.24969,0.053308,0.028517,-0.0030685,0.00019547,-3.8113e-06,1.2014e-07,0.0,0.0
3510000.0,0.25459,0.24605,0.054616,0.029095,-0.0033758,0.00021557,-4.7118e-06,1.2141e-07,0.0,0.0
3520000.0,0.26107,0.24261,0.056248,0.029552,-0.0036685,0.000234,-5.4811e-06,1.2258e-07,0.0,0.0
3530000.0,0.2675,0.23937,0.058191,0.029911,-0.0039556,0.00025158,-6.1688e-06,1.2363e-07,0.0,0.0
3540000.0,0.27382,0.23632,0.060433,0.030187,-0.0042433,0.00026888,-6.8053e-06,1.2456e-07,0.0,0.0
3550000.0,0.28,0.23345,0.062955,0.030394,-0.0045368,0.00028638,-7.4111e-06,1.2538e-07,0.0,0.0
3560000.0,0.28599,0.23075,0.06574,0.03054,-0.0048406,0.00030447,-8.0009e-06,1.2606e-07,0.0,0.0
3570000.0,0.29174,0.2282,0.068767,0.030634,-0.0051596,0.00032359,-8.5864e-06,1.2661e-07,0.0,0.0
3580000.0,0.2972,0.22578,0.072012,0.030686,-0.0054989,0.00034417,-9.177e-06,1.2697e-07,0.0,0.0
3590000.0,0.30235,0.22348,0.075452,0.030704,-0.0058644,0.00036674,-9.7805e-06,1.2708e-07,0.0,0.0
3600000.0,0.30715,0.22127,0.07906,0.030694,-0.006263,0.00039191,-1.0402e-05,1.2681e-07,0.0,0.0
3610000.0,0.31154,0.21912,0.082809,0.030665,-0.0067032,0.00042045,-1.1041e-05,1.2584e-07,0.0,0.0
3620000.0,0.3155,0.21703,0.086671,0.030625,-0.0071954,0.00045328,-1.1675e-05,1.2335e-07,0.0,0.0
3630000.0,0.31898,0.21494,0.090619,0.030583,-0.0077525,0.00049141,-1.2199e-05,1.1649e-07,0.0,0.0
3640000.0,0.32196,0.21284,0.094626,0.030547,-0.0083882,0.00053402,-1.1712e-05,8.4381e-08,0.0,0.0
3650000.0,0.32436,0.21082,0.098648,0.030542,-0.0091558,0.00061074,-1.9481e-05,2.3601e-07,0.0,0.0
3660000.0,0.32616,0.2086,0.1027,0.030555,-0.010029,0.00067313,-1.7702e-05,1.6738e-07,0.0,0.0
3670000.0,0.32728,0.20634,0.10672,0.030628,-0.011087,0.0007632,-1.8786e-05,1.5817e-07,0.0,0.0
3680000.0,0.32762,0.20398,0.11072,0.030786,-0.012384,0.00088317,-2.0483e-05,1.5547e-07,0.0,0.0
3690000.0,0.32704,0.20152,0.1147,0.031079,-0.014006,0.0010475,-2.2727e-05,1.5487e-07,0.0,0.0
3700000.0,0.32529,0.19899,0.11867,0.031596,-0.016086,0.0012828,-2.5673e-05,1.5518e-07,0.0,0.0
3710000.0,0.32194,0.19649,0.12273,0.032511,-0.018836,0.0016399,-2.9638e-05,1.5588e-07,0.0,0.0
3720000.0,0.31609,0.1944,0.12709,0.034204,-0.022599,0.0022276,-3.5214e-05,1.5653e-07,0.0,0.0
3730000.0,0.30569,0.19396,0.13236,0.037648,-0.027923,0.0033122,-4.3533e-05,1.5636e-07,0.0,0.0
3740000.0,0.28529,0.2,0.14047,0.045878,-0.035358,0.0056859,-5.6766e-05,1.5324e-07,0.0,0.0
3745000.0,0.26691,0.21091,0.14746,0.054689,-0.039369,0.008078,-6.6085e-05,1.4854e-07,0.0,0.0
3750000.0,0.23777,0.23686,0.15927,0.071052,-0.041021,0.012313,-7.6392e-05,1.3863e-07,0.0,0.0
3755000.0,0.19362,0.29787,0.18047,0.10206,-0.030924,0.019875,-8.0099e-05,1.1839e-07,0.0,0.0
3760000.0,0.15616,0.41073,0.2101,0.14621,0.014746,0.029564,-4.8199e-05,8.8274e-08,0.0,0.0
3761000.0,0.1568,0.43349,0.2145,0.15269,0.029129,0.030725,-3.4422e-05,8.3748e-08,0.0,0.0
3762000.0,0.16202,0.45242,0.2173,0.15671,0.044084,0.031237,-1.8729e-05,8.0917e-08,0.0,0.0
3763000.0,0.17186,0.46571,0.21816,0.15772,0.058558,0.030999,-2.1021e-06,8.0174e-08,0.0,0.0
3764000.0,0.1857,0.47226,0.21697,0.15558,0.071486,0.030013,1.4266e-05,8.1642e-08,0.0,0.0
3765000.0,0.20237,0.47193,0.21394,0.1506,0.08204,0.028384,2.9243e-05,8.5129e-08,0.0,0.0
3766000.0,0.22044,0.46548,0.20949,0.14342,0.089791,0.026292,4.1995e-05,9.0202e-08,0.0,0.0
3767000.0,0.23857,0.45431,0.20413,0.13485,0.094729,0.023939,5.2111e-05,9.631e-08,0.0,0.0
3768000.0,0.25574,0.43998,0.19836,0.12563,0.097158,0.021511,5.9569e-05,1.0292e-07,0.0,0.0
3769000.0,0.2713,0.42394,0.19257,0.1164,0.097549,0.019146,6.4621e-05,1.0959e-07,0.0,0.0
3770000.0,0.28496,0.40736,0.18703,0.10757,0.096409,0.016936,6.7656e-05,1.1603e-07,0.0,0.0
3772000.0,0.30655,0.37547,0.17727,0.091961,0.091297,0.013139,6.9338e-05,1.2755e-07,0.0,0.0
3774000.0,0.32161,0.3476,0.16951,0.079456,0.084497,0.010189,6.7465e-05,1.3697e-07,0.0,0.0
3776000.0,0.33182,0.32438,0.16354,0.06974,0.077458,0.0079574,6.3911e-05,1.4448e-07,0.0,0.0
3778000.0,0.33864,0.30538,0.159,0.06225,0.070832,0.0062792,5.9732e-05,1.5045e-07,0.0,0.0
3780000.0,0.34316,0.28986,0.15553,0.056457,0.064855,0.0050107,5.5473e-05,1.5524e-07,0.0,0.0
3785000.0,0.34861,0.26191,0.14998,0.04686,0.05281,0.0029852,4.5813e-05,1.6378e-07,0.0,0.0
3790000.0,0.34997,0.24372,0.14696,0.041318,0.044098,0.001878,3.8071e-05,1.6948e-07,0.0,0.0
3795000.0,0.34966,0.23104,0.14521,0.037882,0.037674,0.0012291,3.1986e-05,1.7368e-07,0.0,0.0
3800000.0,0.34864,0.22166,0.14412,0.035621,0.032802,0.00082616,2.7148e-05,1.7704e-07,0.0,0.0
3810000.0,0.34593,0.20842,0.14286,0.032931,0.025968,0.00038771,1.9993e-05,1.8246e-07,0.0,0.0
3820000.0,0.34318,0.19914,0.14199,0.031444,0.021432,0.00017827,1.4946e-05,1.8697e-07,0.0,0.0
3830000.0,0.34077,0.19192,0.14108,0.03052,0.018207,6.9465e-05,1.1152e-05,1.91e-07,0.0,0.0
3840000.0,0.33883,0.18595,0.13997,0.029888,0.015788,1.0193e-05,8.1512e-06,1.9469e-07,0.0,0.0
3850000.0,0.33746,0.18081,0.13856,0.029415,0.013897,-2.2623e-05,5.6787e-06,1.9808e-07,0.0,0.0
3860000.0,0.33678,0.17633,0.13681,0.02903,0.012369,-4.0437e-05,3.5731e-06,2.0116e-07,0.0,0.0
3870000.0,0.33688,0.1724,0.13471,0.028693,0.011097,-4.9364e-05,1.7316e-06,2.0392e-07,0.0,0.0
3880000.0,0.33788,0.16902,0.13225,0.028377,0.010015,-5.2867e-05,8.6311e-08,2.0629e-07,0.0,0.0
3890000.0,0.33992,0.16622,0.12946,0.028066,0.0090731,-5.3006e-05,-1.4086e-06,2.0825e-07,0.0,0.0
3900000.0,0.34311,0.16405,0.12635,0.027749,0.0082403,-5.1065e-05,-2.785e-06,2.0976e-07,0.0,0.0
3920000.0,0.35343,0.16196,0.11938,0.027071,0.0068138,-4.3997e-05,-5.2648e-06,2.1125e-07,0.0,0.0
3940000.0,0.36968,0.16361,0.11179,0.026325,0.0056165,-3.5675e-05,-7.4704e-06,2.1067e-07,0.0,0.0
3960000.0,0.39232,0.17019,0.10424,0.025536,0.0045875,-2.8271e-05,-9.4851e-06,2.0832e-07,0.0,0.0
3980000.0,0.42107,0.18334,0.097534,0.024783,0.0036976,-2.3294e-05,-1.1417e-05,2.0519e-07,0.0,0.0
4000000.0,0.4537,0.20551,0.092786,0.024257,0.0029353,-2.2272e-05,-1.3498e-05,2.037e-07,0.0,0.0
4010000.0,0.46899,0.22092,0.091712,0.024208,0.0026012,-2.397e-05,-1.4756e-05,2.0516e-07,0.0,0.0
4020000.0,0.47988,0.23929,0.092017,0.024426,0.002297,-2.7878e-05,-1.6336e-05,2.0965e-07,0.0,0.0
4030000.0,0.48024,0.25934,0.094218,0.025019,0.0020148,-3.5053e-05,-1.8458e-05,2.1887e-07,0.0,0.0
4040000.0,0.4604,0.27686,0.098614,0.025993,0.0017289,-4.7244e-05,-2.1375e-05,2.342e-07,0.0,0.0
4050000.0,0.41102,0.28391,0.10441,0.026972,0.0013826,-6.6768e-05,-2.5163e-05,2.5455e-07,0.0,0.0
4060000.0,0.33467,0.2729,0.10894,0.027023,0.00089971,-9.547e-05,-2.9383e-05,2.7399e-07,0.0,0.0
4070000.0,0.252,0.24569,0.10894,0.025126,0.00024096,-0.00013365,-3.3199e-05,2.8463e-07,0.0,0.0
4080000.0,0.18499,0.21377,0.10332,0.020968,-0.00056843,-0.00018127,-3.6108e-05,2.8362e-07,0.0,0.0
4090000.0,0.13979,0.18764,0.093177,0.014812,-0.0014887,-0.00024007,-3.8223e-05,2.7379e-07,0.0,0.0
4100000.0,0.1112,0.17171,0.079849,0.0068951,-0.0025039,-0.00031318,-3.9835e-05,2.5864e-07,0.0,0.0
4110000.0,0.09333,0.16694,0.064182,-0.0026806,-0.0036018,-0.00040269,-4.1023e-05,2.396e-07,0.0,0.0
4120000.0,0.08455,0.17373,0.047155,-0.013514,-0.0047217,-0.0005052,-4.1552e-05,2.1617e-07,0.0,0.0
4130000.0,0.087976,0.19201,0.031013,-0.024181,-0.0056951,-0.00060533,-4.0934e-05,1.8728e-07,0.0,0.0
4140000.0,0.10879,0.21909,0.01986,-0.031758,-0.0062356,-0.00067184,-3.8743e-05,1.5327e-07,0.0,0.0
4150000.0,0.14783,0.24747,0.017994,-0.032859,-0.0060843,-0.00066966,-3.5187e-05,1.1762e-07,0.0,0.0
4160000.0,0.19658,0.26759,0.026127,-0.026387,-0.0052649,-0.00058897,-3.1347e-05,8.5673e-08,0.0,0.0
4165000.0,0.22038,0.2727,0.032773,-0.02097,-0.0047037,-0.00052672,-2.9733e-05,7.2219e-08,0.0,0.0
4170000.0,0.24187,0.27444,0.040183,-0.01473,-0.0041104,-0.00045665,-2.8474e-05,6.0504e-08,0.0,0.0
4175000.0,0.26021,0.27323,0.047693,-0.0081264,-0.0035284,-0.00038363,-2.7614e-05,5.028e-08,0.0,0.0
4180000.0,0.27507,0.26963,0.054797,-0.0015231,-0.0029883,-0.00031144,-2.7151e-05,4.1173e-08,0.0,0.0
4185000.0,0.28645,0.26425,0.061155,0.0048328,-0.0025079,-0.0002426,-2.7054e-05,3.2778e-08,0.0,0.0
4190000.0,0.29459,0.25761,0.066575,0.0108,-0.0020946,-0.00017852,-2.7279e-05,2.4713e-08,0.0,0.0
4195000.0,0.29982,0.25015,0.070974,0.01632,-0.0017489,-0.00011974,-2.7778e-05,1.665e-08,0.0,0.0
4200000.0,0.30249,0.24216,0.074331,0.021388,-0.001467,-6.6261e-05,-2.8508e-05,8.3151e-09,0.0,0.0
4205000.0,0.3029,0.23388,0.076661,0.026034,-0.0012433,-1.7728e-05,-2.9434e-05,-5.1207e-10,0.0,0.0
4210000.0,0.30131,0.22545,0.077994,0.030306,-0.0010712,2.6378e-05,-3.0527e-05,-1.0014e-08,0.0,0.0
4215000.0,0.2979,0.21695,0.078352,0.034262,-0.00094477,6.665e-05,-3.1769e-05,-2.0346e-08,0.0,0.0
4220000.0,0.29276,0.20843,0.077748,0.037961,-0.00085835,0.00010369,-3.3145e-05,-3.1648e-08,0.0,0.0
4225000.0,0.28592,0.19993,0.076175,0.041464,-0.00080729,0.00013806,-3.465e-05,-4.4054e-08,0.0,0.0
4230000.0,0.27734,0.19145,0.073598,0.044827,-0.00078784,0.00017031,-3.6281e-05,-5.7701e-08,0.0,0.0
4235000.0,0.26689,0.18301,0.069956,0.048106,-0.00079721,0.00020094,-3.8042e-05,-7.2736e-08,0.0,0.0
4240000.0,0.25436,0.17464,0.06515,0.051353,-0.00083354,0.00023039,-3.9938e-05,-8.9318e-08,0.0,0.0
4245000.0,0.23943,0.16641,0.059043,0.054615,-0.00089596,0.00025906,-4.1977e-05,-1.0762e-07,0.0,0.0
4250000.0,0.22173,0.15845,0.051446,0.057932,-0.0009846,0.00028729,-4.4163e-05,-1.2783e-07,0.0,0.0
4255000.0,0.20081,0.15102,0.042119,0.061326,-0.0011006,0.0003153,-4.6493e-05,-1.5012e-07,0.0,0.0
4260000.0,0.17632,0.14459,0.030776,0.064781,-0.001246,0.0003431,-4.8938e-05,-1.7455e-07,0.0,0.0
4265000.0,0.14829,0.13997,0.017125,0.068204,-0.0014231,0.00037024,-5.1418e-05,-2.0098e-07,0.0,0.0
4270000.0,0.11801,0.13853,0.0010114,0.071341,-0.0016321,0.00039538,-5.3737e-05,-2.2865e-07,0.0,0.0
4275000.0,0.089619,0.14237,-0.017187,0.073646,-0.0018658,0.00041547,-5.549e-05,-2.5557e-07,0.0,0.0
4280000.0,0.072574,0.15408,-0.035723,0.074159,-0.002098,0.00042496,-5.596e-05,-2.7763e-07,0.0,0.0
4285000.0,0.082082,0.17519,-0.050407,0.071685,-0.002272,0.00041663,-5.4238e-05,-2.8864e-07,0.0,0.0
4290000.0,0.13031,0.20319,-0.0551,0.065759,-0.0023151,0.00038706,-4.9927e-05,-2.8397e-07,0.0,0.0
4295000.0,0.20962,0.23106,-0.045893,0.057749,-0.002202,0.00034366,-4.4003e-05,-2.6662e-07,0.0,0.0
4300000.0,0.29323,0.25292,-0.024839,0.050019,-0.0019924,0.00030069,-3.8279e-05,-2.4638e-07,0.0,0.0
4305000.0,0.35908,0.26825,0.0027429,0.043895,-0.0017724,0.00026732,-3.3877e-05,-2.3104e-07,0.0,0.0
4310000.0,0.40184,0.27914,0.032478,0.039358,-0.0015916,0.00024468,-3.0901e-05,-2.228e-07,0.0,0.0
4315000.0,0.42602,0.28697,0.061611,0.035978,-0.0014631,0.00023077,-2.9072e-05,-2.2115e-07,0.0,0.0
4320000.0,0.43781,0.29205,0.088304,0.033453,-0.0013847,0.00022364,-2.8126e-05,-2.2534e-07,0.0,0.0
4321000.0,0.43914,0.29273,0.093236,0.033036,-0.0013744,0.0002229,-2.8026e-05,-2.2683e-07,0.0,0.0
4322000.0,0.4402,0.29331,0.098017,0.032645,-0.0013659,0.00022236,-2.7952e-05,-2.2853e-07,0.0,0.0
4323000.0,0.44102,0.29378,0.10264,0.032281,-0.0013589,0.00022202,-2.7904e-05,-2.3044e-07,0.0,0.0
4324000.0,0.44163,0.29414,0.10711,0.031943,-0.0013535,0.00022187,-2.788e-05,-2.3255e-07,0.0,0.0
4325000.0,0.44205,0.29441,0.11141,0.031629,-0.0013497,0.00022189,-2.7878e-05,-2.3485e-07,0.0,0.0
4326000.0,0.44229,0.29457,0.11555,0.031339,-0.0013472,0.00022208,-2.7899e-05,-2.3736e-07,0.0,0.0
4327000.0,0.44238,0.29463,0.11953,0.031072,-0.0013462,0.00022243,-2.794e-05,-2.4005e-07,0.0,0.0
4328000.0,0.44233,0.2946,0.12334,0.030828,-0.0013465,0.00022294,-2.8001e-05,-2.4293e-07,0.0,0.0
4329000.0,0.44217,0.29448,0.12699,0.030605,-0.001348,0.00022358,-2.808e-05,-2.4599e-07,0.0,0.0
4330000.0,0.44189,0.29428,0.13049,0.030402,-0.0013508,0.00022436,-2.8177e-05,-2.4923e-07,0.0,0.0
4335000.0,0.43928,0.29212,0.14565,0.029671,-0.0013809,0.00023001,-2.889e-05,-2.6795e-07,0.0,0.0
4340000.0,0.43536,0.2885,0.15738,0.029328,-0.0014338,0.00023792,-2.9901e-05,-2.9046e-07,0.0,0.0
4345000.0,0.4308,0.28389,0.16625,0.029272,-0.0015041,0.00024736,-3.1117e-05,-3.1624e-07,0.0,0.0
4350000.0,0.42599,0.27871,0.17284,0.029418,-0.0015876,0.00025776,-3.2468e-05,-3.4489e-07,0.0,0.0
4355000.0,0.42115,0.27325,0.17766,0.029698,-0.001681,0.00026872,-3.3903e-05,-3.761e-07,0.0,0.0
4360000.0,0.41641,0.26771,0.18111,0.030061,-0.001782,0.00027996,-3.5388e-05,-4.0965e-07,0.0,0.0
4370000.0,0.40746,0.2569,0.18511,0.030892,-0.0019997,0.00030256,-3.8419e-05,-4.8329e-07,0.0,0.0
4380000.0,0.39943,0.24684,0.18655,0.031718,-0.0022309,0.00032472,-4.1455e-05,-5.6542e-07,0.0,0.0
4390000.0,0.39244,0.23773,0.18641,0.032436,-0.0024696,0.00034608,-4.445e-05,-6.5628e-07,0.0,0.0
4400000.0,0.38661,0.22968,0.1852,0.032989,-0.0027114,0.00036648,-4.7384e-05,-7.5639e-07,0.0,0.0
4410000.0,0.38222,0.22277,0.18316,0.03333,-0.0029522,0.00038579,-5.0238e-05,-8.6643e-07,0.0,0.0
4420000.0,0.37987,0.21726,0.18033,0.033415,-0.0031866,0.00040377,-5.2977e-05,-9.8689e-07,0.0,0.0
4430000.0,0.38092,0.21383,0.17654,0.033175,-0.0034063,0.00041994,-5.5531e-05,-1.1176e-06,0.0,0.0
4440000.0,0.38885,0.21433,0.17132,0.032503,-0.0035972,0.00043329,-5.7748e-05,-1.2565e-06,0.0,0.0
4445000.0,0.39813,0.21759,0.16788,0.031955,-0.0036745,0.00043834,-5.8647e-05,-1.3274e-06,0.0,0.0
4450000.0,0.41456,0.22498,0.16362,0.03124,-0.0037351,0.00044196,-5.9351e-05,-1.398e-06,0.0,0.0
4455000.0,0.44472,0.24062,0.15838,0.03039,-0.0037806,0.00044455,-5.9907e-05,-1.4691e-06,0.0,0.0
4460000.0,0.50287,0.27429,0.15299,0.029724,-0.0038495,0.00045085,-6.0943e-05,-1.5569e-06,0.0,0.0
4462000.0,0.53883,0.29681,0.15193,0.029801,-0.003922,0.00045895,-6.2104e-05,-1.613e-06,0.0,0.0
4464000.0,0.58231,0.3259,0.15311,0.030413,-0.0040678,0.00047585,-6.4453e-05,-1.7021e-06,0.0,0.0
4466000.0,0.62637,0.35883,0.15876,0.031953,-0.0043457,0.00050845,-6.8924e-05,-1.851e-06,0.0,0.0
4468000.0,0.651,0.38449,0.17112,0.034656,-0.0047995,0.00056199,-7.6231e-05,-2.0822e-06,0.0,0.0
4470000.0,0.62912,0.38441,0.18872,0.0379,-0.0053569,0.00062816,-8.5245e-05,-2.3684e-06,0.0,0.0
4472000.0,0.55939,0.35231,0.20443,0.04017,-0.0058067,0.00068241,-9.2623e-05,-2.6181e-06,0.0,0.0
4475000.0,0.43873,0.28312,0.21378,0.040333,-0.0060428,0.00071361,-9.6829e-05,-2.8095e-06,0.0,0.0
4480000.0,0.32874,0.2097,0.20725,0.036801,-0.0058759,0.00070317,-9.5139e-05,-2.8864e-06,0.0,0.0
4485000.0,0.29032,0.18,0.19706,0.033013,-0.0056727,0.00069382,-9.3103e-05,-2.9586e-06,0.0,0.0
4490000.0,0.27427,0.16663,0.18836,0.029356,-0.0055557,0.00070288,-9.2272e-05,-3.0811e-06,0.0,0.0
4495000.0,0.26452,0.15909,0.18075,0.025109,-0.0057579,0.00076571,-9.1295e-05,-3.248e-06,0.0,0.0
4500000.0,0.25757,0.15715,0.17253,0.022316,-0.0038973,0.00057738,-9.7832e-05,-3.4547e-06,0.0,0.0
4505000.0,0.24809,0.15422,0.16426,0.015963,-0.0040497,0.00068036,-9.742e-05,-3.6996e-06,0.0,0.0
4510000.0,0.23607,0.15405,0.15381,0.0081269,-0.0034024,0.00073151,-9.9127e-05,-3.9847e-06,0.0,0.0
4515000.0,0.21823,0.1575,0.13936,-0.0030144,-0.0021259,0.00079603,-0.00010128,-4.3099e-06,0.0,0.0
4520000.0,0.18821,0.16942,0.11706,-0.019635,0.00035438,0.00089735,-0.0001031,-4.654e-06,0.0,0.0
4521000.0,0.17967,0.17389,0.1111,-0.023793,0.0010998,0.0009247,-0.00010324,-4.7171e-06,0.0,0.0
4522000.0,0.16991,0.17951,0.10449,-0.028201,0.0019641,0.00095501,-0.00010321,-4.7737e-06,0.0,0.0
4523000.0,0.15875,0.1866,0.097188,-0.032774,0.0029664,0.00098838,-0.00010292,-4.8198e-06,0.0,0.0
4524000.0,0.146,0.19559,0.089205,-0.037334,0.004125,0.0010246,-0.00010227,-4.8493e-06,0.0,0.0
4525000.0,0.13153,0.20698,0.080649,-0.041548,0.0054524,0.0010628,-0.00010107,-4.8537e-06,0.0,0.0
4526000.0,0.11538,0.22139,0.071836,-0.044819,0.0069436,0.0011009,-9.9107e-05,-4.8205e-06,0.0,0.0
4527000.0,0.097992,0.23941,0.063459,-0.046136,0.0085554,0.001135,-9.6051e-05,-4.7327e-06,0.0,0.0
4528000.0,0.080559,0.26139,0.05684,-0.0439,0.010168,0.0011576,-9.1526e-05,-4.5692e-06,0.0,0.0
4529000.0,0.065581,0.28686,0.054191,-0.035856,0.011533,0.0011567,-8.5186e-05,-4.3095e-06,0.0,0.0
4530000.0,0.057244,0.31366,0.058609,-0.019466,0.012236,0.0011162,-7.6958e-05,-3.9459e-06,0.0,0.0
4531000.0,0.060851,0.33724,0.073179,0.0068133,0.011752,0.0010213,-6.7442e-05,-3.5053e-06,0.0,0.0
4532000.0,0.080294,0.35131,0.098845,0.04146,0.0096957,0.00086945,-5.8172e-05,-3.0655e-06,0.0,0.0
4533000.0,0.11446,0.3511,0.13236,0.078927,0.0061818,0.0006806,-5.1172e-05,-2.7346e-06,0.0,0.0
4534000.0,0.15649,0.33676,0.16713,0.11201,0.0018917,0.00049086,-4.7814e-05,-2.5916e-06,0.0,0.0
4535000.0,0.19779,0.31322,0.19703,0.13593,-0.0023211,0.0003318,-4.806e-05,-2.6427e-06,0.0,0.0
4536000.0,0.23257,0.28653,0.21917,0.15001,-0.0058858,0.00021651,-5.0847e-05,-2.837e-06,0.0,0.0
4537000.0,0.25901,0.26099,0.23375,0.15621,-0.008624,0.00014207,-5.4945e-05,-3.1114e-06,0.0,0.0
4538000.0,0.27785,0.23863,0.24238,0.15712,-0.010608,9.8755e-05,-5.9447e-05,-3.4174e-06,0.0,0.0
4539000.0,0.29068,0.21992,0.24683,0.15491,-0.011999,7.6571e-05,-6.3842e-05,-3.7265e-06,0.0,0.0
4540000.0,0.29912,0.20456,0.24855,0.15105,-0.012957,6.7719e-05,-6.7897e-05,-4.0252e-06,0.0,0.0
4545000.0,0.31021,0.16046,0.24178,0.12813,-0.014694,8.9516e-05,-8.2421e-05,-5.3024e-06,0.0,0.0
4550000.0,0.30577,0.14133,0.23139,0.1114,-0.014946,0.0001122,-9.077e-05,-6.3884e-06,0.0,0.0
4555000.0,0.29929,0.13061,0.22301,0.10032,-0.015056,0.00010926,-9.6235e-05,-7.4856e-06,0.0,0.0
4560000.0,0.29298,0.12326,0.21649,0.092684,-0.015248,7.9578e-05,-0.00010013,-8.7218e-06,0.0,0.0
4565000.0,0.2871,0.11742,0.21129,0.087151,-0.015562,2.0633e-05,-0.00010287,-1.0213e-05,0.0,0.0
4570000.0,0.28161,0.1123,0.20699,0.082972,-0.016009,-7.4994e-05,-0.00010443,-1.2108e-05,0.0,0.0
4575000.0,0.27637,0.10748,0.20331,0.07971,-0.016605,-0.00022246,-0.00010435,-1.4646e-05,0.0,0.0
4580000.0,0.27128,0.10267,0.20005,0.077114,-0.017377,-0.00045098,-0.00010152,-1.8252e-05,0.0,0.0
4585000.0,0.26629,0.097645,0.19706,0.075085,-0.018383,-0.00081881,-9.3362e-05,-2.3795e-05,0.0,0.0
4590000.0,0.26141,0.092119,0.19425,0.073785,-0.019727,-0.0014473,-7.3563e-05,-3.3272e-05,0.0,0.0
4595000.0,0.25691,0.086226,0.19219,0.074496,-0.021488,-0.0025007,-2.6291e-05,-5.1388e-05,0.0,0.0
4596000.0,0.25607,0.085329,0.19222,0.075326,-0.021821,-0.002713,-1.203e-05,-5.6425e-05,0.0,0.0
4597000.0,0.25521,0.084891,0.19271,0.076657,-0.022049,-0.0028306,2.3573e-06,-6.1421e-05,0.0,0.0
4598000.0,0.25423,0.085403,0.19405,0.078701,-0.022027,-0.0026987,1.2803e-05,-6.5077e-05,0.0,0.0
4599000.0,0.25284,0.08774,0.19682,0.081636,-0.021477,-0.002006,9.2795e-06,-6.4273e-05,0.0,0.0
4600000.0,0.25055,0.093042,0.20164,0.085233,-0.019999,-0.00026374,-2.7709e-05,-5.3071e-05,0.0,0.0
4601000.0,0.2468,0.10142,0.20813,0.088104,-0.017445,0.0028173,-0.00011892,-2.5418e-05,0.0,0.0
4601500.0,0.24444,0.10589,0.21121,0.088515,-0.015993,0.0046519,-0.00018282,-6.226e-06,0.0,0.0
4602000.0,0.24197,0.10967,0.21356,0.087964,-0.014691,0.0063912,-0.00025036,1.3849e-05,0.0,0.0
